573565,A000000,19303,00000,19303CHATC CHA TRNG CTR
573565,A000000,19304,00000,19304MEHS CLINIC
573565,A000000,19305,00000,19305LEASED SPACE
573565,A000000,19306,00000,19306CCPA
573565,A000000,19307,00000,19307MEDEVAC
573565,A000000,19308,00000,19308PROF FEES (REV ONLY)
573565,A000000,19309,00000,19309BARTLETT HOSPITAL (NON SEARHC)
573565,A6000A0,00100,00000,TAKE HOME DRUGS
573565,A6000A0,00100,00100,A
573565,A6000A0,00200,00000,TAKE HOME DRUGS
573565,A6000A0,00200,00100,A
573565,A6000B0,00100,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00100,00100,B
573565,A6000B0,00200,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00200,00100,B
573565,A6000B0,00300,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00300,00100,B
573565,A6000B0,00400,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00400,00100,B
573565,A6000B0,00500,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00500,00100,B
573565,A6000B0,00600,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00600,00100,B
573565,A6000B0,00700,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00700,00100,B
573565,A6000B0,00800,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00800,00100,B
573565,A6000B0,00900,00000,TAKE HOME MEDICAL SUPPLIES
573565,A6000B0,00900,00100,B
573565,A6000C0,00100,00000,SALARIED PROVIDERS
573565,A6000C0,00100,00100,C
573565,A6000C0,00200,00000,SALARIED PROVIDERS
573565,A6000C0,00200,00100,C
573565,A6000C0,00300,00000,SALARIED PROVIDERS
573565,A6000C0,00300,00100,C
573565,A6000C0,00400,00000,SALARIED PROVIDERS
573565,A6000C0,00400,00100,C
573565,A6000C0,00500,00000,SALARIED PROVIDERS
573565,A6000C0,00500,00100,C
573565,A6000C0,00600,00000,SALARIED PROVIDERS
573565,A6000C0,00600,00100,C
573565,A6000C0,00700,00000,SALARIED PROVIDERS
573565,A6000C0,00700,00100,C
573565,A6000C0,00800,00000,SALARIED PROVIDERS
573565,A6000C0,00800,00100,C
573565,A6000C0,00900,00000,SALARIED PROVIDERS
573565,A6000C0,00900,00100,C
573565,A6000C0,01000,00000,SALARIED PROVIDERS
573565,A6000C0,01000,00100,C
573565,A6000C0,01100,00000,SALARIED PROVIDERS
573565,A6000C0,01100,00100,C
573565,A6000C0,01200,00000,SALARIED PROVIDERS
573565,A6000C0,01200,00100,C
573565,A6000C0,01300,00000,SALARIED PROVIDERS
573565,A6000C0,01300,00100,C
573565,A6000C0,01400,00000,SALARIED PROVIDERS
573565,A6000C0,01400,00100,C
573565,A6000C0,01500,00000,SALARIED PROVIDERS
573565,A6000C0,01500,00100,C
573565,A6000C0,01600,00000,SALARIED PROVIDERS
573565,A6000C0,01600,00100,C
573565,A6000C0,01700,00000,SALARIED PROVIDERS
573565,A6000C0,01700,00100,C
573565,A6000C0,01800,00000,SALARIED PROVIDERS
573565,A6000C0,01800,00100,C
573565,A6000C0,01900,00000,SALARIED PROVIDERS
573565,A6000C0,01900,00100,C
573565,A6000C0,02000,00000,SALARIED PROVIDERS
573565,A6000C0,02000,00100,C
573565,A6000C0,02100,00000,SALARIED PROVIDERS
573565,A6000C0,02100,00100,C
573565,A6000C0,02200,00000,SALARIED PROVIDERS
573565,A6000C0,02200,00100,C
573565,A6000C0,02300,00000,SALARIED PROVIDERS
573565,A6000C0,02300,00100,C
573565,A6000C0,02400,00000,SALARIED PROVIDERS
573565,A6000C0,02400,00100,C
573565,A6000C0,02500,00000,SALARIED PROVIDERS
573565,A6000C0,02500,00100,C
573565,A6000C0,02600,00000,SALARIED PROVIDERS
573565,A6000C0,02600,00100,C
573565,A6000C0,02700,00000,SALARIED PROVIDERS
573565,A6000C0,02700,00100,C
573565,A6000C0,02800,00000,SALARIED PROVIDERS
573565,A6000C0,02800,00100,C
573565,A6000C0,02900,00000,SALARIED PROVIDERS
573565,A6000C0,02900,00100,C
573565,A6000D0,00100,00000,CONTRACT PROVIDERS
573565,A6000D0,00100,00100,D
573565,A6000D0,00200,00000,CONTRACT PROVIDERS
573565,A6000D0,00200,00100,D
573565,A6000D0,00300,00000,CONTRACT PROVIDERS
573565,A6000D0,00300,00100,D
573565,A6000D0,00400,00000,CONTRACT PROVIDERS
573565,A6000D0,00400,00100,D
573565,A6000D0,00500,00000,CONTRACT PROVIDERS
573565,A6000D0,00500,00100,D
573565,A6000D0,00600,00000,CONTRACT PROVIDERS
573565,A6000D0,00600,00100,D
573565,A6000D0,00700,00000,CONTRACT PROVIDERS
573565,A6000D0,00700,00100,D
573565,A6000D0,00800,00000,CONTRACT PROVIDERS
573565,A6000D0,00800,00100,D
573565,A6000D0,00900,00000,CONTRACT PROVIDERS
573565,A6000D0,00900,00100,D
573565,A6000D0,01000,00000,CONTRACT PROVIDERS
573565,A6000D0,01000,00100,D
573565,A6000E0,00100,00000,EMPLOYEE RECLASS
573565,A6000E0,00100,00100,E
573565,A6000E0,00200,00000,EMPLOYEE RECLASS
573565,A6000E0,00200,00100,E
573565,A6000E0,00300,00000,EMPLOYEE RECLASS
573565,A6000E0,00300,00100,E
573565,A6000E0,00400,00000,EMPLOYEE RECLASS
573565,A6000E0,00400,00100,E
573565,A6000E0,00500,00000,EMPLOYEE RECLASS
573565,A6000E0,00500,00100,E
573565,A6000E0,00600,00000,EMPLOYEE RECLASS
573565,A6000E0,00600,00100,E
573565,A6000E0,00700,00000,EMPLOYEE RECLASS
573565,A6000E0,00700,00100,E
573565,A6000E0,00800,00000,EMPLOYEE RECLASS
573565,A6000E0,00800,00100,E
573565,A6000E0,00900,00000,EMPLOYEE RECLASS
573565,A6000E0,00900,00100,E
573565,A6000E0,01000,00000,EMPLOYEE RECLASS
573565,A6000E0,01000,00100,E
573565,A6000E0,01100,00000,EMPLOYEE RECLASS
573565,A6000E0,01100,00100,E
573565,A6000E0,01200,00000,EMPLOYEE RECLASS
573565,A6000E0,01200,00100,E
573565,A6000E0,01300,00000,EMPLOYEE RECLASS
573565,A6000E0,01300,00100,E
573565,A6000E0,01400,00000,EMPLOYEE RECLASS
573565,A6000E0,01400,00100,E
573565,A6000F0,00100,00000,LAUNDRY COSTS
573565,A6000F0,00100,00100,F
573565,A6000H0,00100,00000,ANCILLARY SVCS IN OSS
573565,A6000H0,00100,00100,H
573565,A6000H0,00200,00000,ANCILLARY SVCS IN OSS
573565,A6000H0,00200,00100,H
573565,A6000J0,00100,00000,UTILITIES
573565,A6000J0,00100,00100,J
573565,A6000J0,00200,00000,UTILITIES
573565,A6000J0,00200,00100,J
573565,A6000J0,00300,00000,UTILITIES
573565,A6000J0,00300,00100,J
573565,A6000J0,00400,00000,UTILITIES
573565,A6000J0,00400,00100,J
573565,A6000J0,00500,00000,UTILITIES
573565,A6000J0,00500,00100,J
573565,A6000J0,00600,00000,UTILITIES
573565,A6000J0,00600,00100,J
573565,A6000J0,00700,00000,UTILITIES
573565,A6000J0,00700,00100,J
573565,A6000J0,00800,00000,UTILITIES
573565,A6000J0,00800,00100,J
573565,A6000J0,00900,00000,UTILITIES
573565,A6000J0,00900,00100,J
573565,A6000K0,00100,00000,CONTRACT HEALTH
573565,A6000K0,00100,00100,K
573565,A6000K0,00200,00000,CONTRACT HEALTH
573565,A6000K0,00200,00100,K
573565,A6000M0,00100,00000,DEPRECIATION
573565,A6000M0,00100,00100,M
573565,A6000M0,00200,00000,DEPRECIATION
573565,A6000M0,00200,00100,M
573565,A6000M0,00300,00000,DEPRECIATION
573565,A6000M0,00300,00100,M
573565,A6000M0,00400,00000,DEPRECIATION
573565,A6000M0,00400,00100,M
573565,A6000M0,00500,00000,DEPRECIATION
573565,A6000M0,00500,00100,M
573565,A6000M0,00600,00000,DEPRECIATION
573565,A6000M0,00600,00100,M
573565,A6000M0,00700,00000,DEPRECIATION
573565,A6000M0,00700,00100,M
573565,A6000M0,00800,00000,DEPRECIATION
573565,A6000M0,00800,00100,M
573565,A6000M0,00900,00000,DEPRECIATION
573565,A6000M0,00900,00100,M
573565,A6000M0,01000,00000,DEPRECIATION
573565,A6000M0,01000,00100,M
573565,A6000M0,01100,00000,DEPRECIATION
573565,A6000M0,01100,00100,M
573565,A6000M0,01200,00000,DEPRECIATION
573565,A6000M0,01200,00100,M
573565,A6000M0,01300,00000,DEPRECIATION
573565,A6000M0,01300,00100,M
573565,A800000,02600,00100,A
573565,A800000,03300,00000,BLDG DEPN NOT ON BOOKS
573565,A800000,03300,00100,A
573565,A800000,03300,00300,CAP REL COSTS-BLDG & FIXT - CHS
573565,A800000,03301,00000,INTERCO TRANSACTIONS
573565,A800000,03301,00100,A
573565,A800000,03301,00300,EMPLOYEE BENEFITS DEPARTMENT
573565,A800000,03302,00000,INTERCO TRANSACTIONS
573565,A800000,03302,00100,A
573565,A800000,03302,00300,A&G MEH ONLY
573565,A800000,03303,00000,INTERCO TRANSACTIONS
573565,A800000,03303,00100,A
573565,A800000,03303,00300,A&G CONSORTIUM
573565,A800000,03304,00000,INTERCO TRANSACTIONS
573565,A800000,03304,00100,A
573565,A800000,03304,00300,OPERATION OF PLANT-FIELD CLINICS
573565,A800000,03305,00000,INTERCO TRANSACTIONS
573565,A800000,03305,00100,A
573565,A800000,03305,00300,LAUNDRY & LINEN SERVICE
573565,A800000,03306,00000,INTERCO TRANSACTIONS
573565,A800000,03306,00100,A
573565,A800000,03306,00300,NURSING ADMINISTRATION
573565,A800000,03307,00000,INTERCO TRANSACTIONS
573565,A800000,03307,00100,A
573565,A800000,03307,00300,CENTRAL SERVICES & SUPPLY
573565,A800000,03308,00000,INTERCO TRANSACTIONS
573565,A800000,03308,00100,A
573565,A800000,03308,00300,PHARMACY
573565,A800000,03309,00000,INTERCO TRANSACTIONS
573565,A800000,03309,00100,A
573565,A800000,03309,00300,OPERATING ROOM
573565,A800000,03310,00000,INTERCO TRANSACTIONS
573565,A800000,03310,00100,A
573565,A800000,03310,00300,PHYSICAL THERAPY
573565,A800000,03311,00000,INTERCO TRANSACTIONS
573565,A800000,03311,00100,A
573565,A800000,03311,00300,MENTAL HEALTH
573565,A800000,03312,00000,INTERCO TRANSACTIONS
573565,A800000,03312,00100,A
573565,A800000,03312,00300,CLINIC
573565,A800000,03313,00000,INTERCO TRANSACTIONS
573565,A800000,03313,00100,A
573565,A800000,03313,00300,CLINIC - ELMC
573565,A800000,03314,00000,INTERCO TRANSACTIONS
573565,A800000,03314,00100,A
573565,A800000,03314,00300,CLINIC - ARMC
573565,A800000,03316,00000,INTERCO TRANSACTIONS
573565,A800000,03316,00100,A
573565,A800000,03316,00300,CLINIC - HAINES
573565,A800000,03317,00000,INTERCO TRANSACTIONS
573565,A800000,03317,00100,A
573565,A800000,03317,00300,CLINIC - KAKE
573565,A800000,03318,00000,INTERCO TRANSACTIONS
573565,A800000,03318,00100,A
573565,A800000,03318,00300,CLINIC - ANGOON
573565,A800000,03319,00000,INTERCO TRANSACTIONS
573565,A800000,03319,00100,A
573565,A800000,03319,00300,CLINIC - HOONAH
573565,A800000,03320,00000,INTERCO TRANSACTIONS
573565,A800000,03320,00100,A
573565,A800000,03320,00300,OPTOMETRY
573565,A800000,03321,00000,INTERCO TRANSACTIONS
573565,A800000,03321,00100,A
573565,A800000,03321,00300,DENTISTRY
573565,A800000,03322,00000,INTERCO TRANSACTIONS
573565,A800000,03322,00100,A
573565,A800000,03322,00300,COMMUNITY HEALTH PROGRAMS
573565,A800000,03323,00000,INTERCO TRANSACTIONS
573565,A800000,03323,00100,A
573565,A800000,03323,00300,RAVENS WAY
573565,A800000,03324,00000,INTERCO TRANSACTIONS
573565,A800000,03324,00100,A
573565,A800000,03324,00300,MEHS CLINIC
573565,A800000,03325,00000,BAD DEBTS
573565,A800000,03325,00100,A
573565,A800000,03325,00300,A&G CONSORTIUM
573565,A800000,03326,00000,CONTRACT HEALTH
573565,A800000,03326,00100,A
573565,A800000,03326,00300,A&G NON MEH
573565,A800000,03327,00000,CONTRACT HEALTH
573565,A800000,03327,00100,A
573565,A800000,03327,00300,CHS ADMINISTRATIVE
573565,A800000,03328,00000,MISC REVENUE
573565,A800000,03328,00100,B
573565,A800000,03328,00300,EMPLOYEE BENEFITS DEPARTMENT
573565,A800000,03331,00000,MISC REVENUE
573565,A800000,03331,00100,B
573565,A800000,03331,00300,EMPLOYEE BENEFITS - SITKA CAMPUS
573565,A800000,03332,00000,MISC REVENUE
573565,A800000,03332,00100,B
573565,A800000,03332,00300,A&G MEH ONLY
573565,A800000,03333,00000,MISC REVENUE
573565,A800000,03333,00100,B
573565,A800000,03333,00300,A&G CONSORTIUM
573565,A800000,03336,00000,MISC REVENUE
573565,A800000,03336,00100,B
573565,A800000,03336,00300,DIETARY
573565,A800000,03337,00000,MISC REVENUE
573565,A800000,03337,00100,B
573565,A800000,03337,00300,MEDICAL RECORDS & LIBRARY
573565,A800000,03338,00000,MISC REVENUE
573565,A800000,03338,00100,B
573565,A800000,03338,00300,CLINIC - ELMC
573565,A800000,03339,00000,PATIENT TELEPHONES
573565,A800000,03339,00100,A
573565,A800000,03339,00300,A&G CONSORTIUM
573565,A800000,03341,00000,TRIBAL SHARES
573565,A800000,03341,00100,A
573565,A800000,03341,00300,A&G CONSORTIUM
573565,A800000,03342,00000,ANCHORAGE PROVIDERS
573565,A800000,03342,00100,A
573565,A800000,03342,00300,MD  DO  DPM - OUTPATIENT
573565,A800000,03343,00000,MISC ADJUSTMENT
573565,A800000,03343,00100,A
573565,A800000,03343,00300,EMPLOYEE BENEFITS - SITKA CAMPUS
573565,A800000,03344,00000,MISC ADJUSTMENT
573565,A800000,03344,00100,A
573565,A800000,03344,00300,HOUSEKEEPING
573565,A800000,03345,00000,MISC ADJUSTMENT
573565,A800000,03345,00100,A
573565,A800000,03345,00300,BILL BRADY/DEILEE HIT
573565,A810000,00100,00200,EMPLOYEE BENEFITS DEPARTMENT
573565,A810000,00100,00300,AKA
573565,A810000,00200,00200,A&G CONSORTIUM
573565,A810000,00200,00300,AKA
573565,A810000,00300,00200,DENTISTRY
573565,A810000,00300,00300,AKA
573565,A810000,00400,00200,EMPLOYEE BENEFITS DEPARTMENT
573565,A810000,00400,00300,ANT
573565,A810000,00401,00200,A&G CONSORTIUM
573565,A810000,00401,00300,ANT
573565,A810000,00402,00200,CENTRAL SERVICES & SUPPLY
573565,A810000,00402,00300,ANT
573565,A810000,00403,00200,PHARMACY
573565,A810000,00403,00300,ANT
573565,A810000,00404,00200,CLINIC
573565,A810000,00404,00300,ANT
573565,A810000,00405,00200,DENTISTRY
573565,A810000,00405,00300,ANT
573565,A810000,00600,00100,C
573565,A810000,00600,00200,ANTHC/AK AO
573565,A810000,00600,00400,ANTHC/AK AO
573565,A810000,00600,00600,G
573565,A810000,00700,00100,G
573565,A810000,00700,00200,ANTHC/AK AO
573565,A810000,00700,00400,ANTHC/AK AO
573565,A810000,00700,00600,G
573565,A810000,00800,00100,G
573565,A810000,00800,00200,ANTHC/AK AO
573565,A810000,00800,00400,ANTHC/AK AO
573565,A810000,00800,00600,G
573565,A810000,00900,00100,G
573565,A810000,00900,00200,ANTHC/AK AO
573565,A810000,00900,00400,ANTHC/AK AO
573565,A810000,00900,00600,G
573565,A810000,01000,00100,G
573565,A810000,01000,00200,ANTHC/AK AO
573565,A810000,01000,00400,ANTHC/AK AO
573565,A810000,01000,00600,G
573565,B10000*,00100,00100,CAP
573565,B10000*,00100,00101,CAPITAL RE
573565,B10000*,00100,00102,CAPITAL RE
573565,B10000*,00100,00103,CAPITAL RE
573565,B10000*,00100,00200,CAP
573565,B10000*,00100,00400,EMPLOYEE
573565,B10000*,00100,00401,EMPLOYEE B
573565,B10000*,00100,00501,ADMITTING
573565,B10000*,00100,00502,PATIENT FI
573565,B10000*,00100,00503,A&G MEH ON
573565,B10000*,00100,00504,A&G NON ME
573565,B10000*,00100,00505,A&G CONSOR
573565,B10000*,00100,00700,OPERATION
573565,B10000*,00100,00701,OPERATION
573565,B10000*,00100,00702,OPERATION
573565,B10000*,00100,00703,OPERATION
573565,B10000*,00100,00704,CONSTRUCTI
573565,B10000*,00100,00800,LAUNDRY
573565,B10000*,00100,00900,HOUSE-
573565,B10000*,00100,00901,HOUSEKEEPI
573565,B10000*,00100,00902,HOUSEKEEPI
573565,B10000*,00100,01000,DIETARY
573565,B10000*,00100,01100,CAFETERIA
573565,B10000*,00100,01300,NURSING
573565,B10000*,00100,01400,CENTRAL
573565,B10000*,00100,01500,PHARMACY
573565,B10000*,00100,01600,MEDICAL
573565,B10000*,00100,01700,SOCIAL
573565,B10000*,00200,00100,BLDGS &
573565,B10000*,00200,00101,LATED COST
573565,B10000*,00200,00102,LATED COST
573565,B10000*,00200,00103,LATED COST
573565,B10000*,00200,00200,MOVABLE
573565,B10000*,00200,00400,BENEFITS
573565,B10000*,00200,00401,ENEFITS -
573565,B10000*,00200,00502,NANCIAL SV
573565,B10000*,00200,00503,LY
573565,B10000*,00200,00504,H
573565,B10000*,00200,00505,TIUM
573565,B10000*,00200,00700,OF PLANT
573565,B10000*,00200,00701,OF PLANT-S
573565,B10000*,00200,00702,OF PLANT-J
573565,B10000*,00200,00703,OF PLANT-F
573565,B10000*,00200,00704,ON IN PROG
573565,B10000*,00200,00800,& LINEN
573565,B10000*,00200,00900,KEEPING
573565,B10000*,00200,00901,NG - JUNEA
573565,B10000*,00200,00902,NG CHS
573565,B10000*,00200,01300,ADMINIS-
573565,B10000*,00200,01400,SERVICES &
573565,B10000*,00200,01600,RECORDS &
573565,B10000*,00200,01700,SERVICE
573565,B10000*,00300,00100,FIXTURES
573565,B10000*,00300,00101,S BLDG & F
573565,B10000*,00300,00102,S BLDG & F
573565,B10000*,00300,00103,S BLDG & F
573565,B10000*,00300,00200,EQUIPMENT
573565,B10000*,00300,00400,DEPARTMENT
573565,B10000*,00300,00401,SITKA CAMP
573565,B10000*,00300,00502,CS
573565,B10000*,00300,00701,ITKA CAMPU
573565,B10000*,00300,00702,UNEAU CAMP
573565,B10000*,00300,00703,IELD CLINI
573565,B10000*,00300,00704,RESS
573565,B10000*,00300,00800,SERVICE
573565,B10000*,00300,00901,U CAMPUS
573565,B10000*,00300,01300,TRATION
573565,B10000*,00300,01400,SUPPLY
573565,B10000*,00300,01600,LIBRARY
573565,B10000*,00400,00100,SQUARE
573565,B10000*,00400,00101,SQUARE
573565,B10000*,00400,00102,SQUARE
573565,B10000*,00400,00103,SQUARE
573565,B10000*,00400,00200,SQUARE
573565,B10000*,00400,00400,GROSS
573565,B10000*,00400,00401,GROSS SALA
573565,B10000*,00400,00501,ACCUM.
573565,B10000*,00400,00502,BILLABLE R
573565,B10000*,00400,00503,ACCUM.
573565,B10000*,00400,00504,ACCUM.
573565,B10000*,00400,00505,ACCUM.
573565,B10000*,00400,00700,SQUARE
573565,B10000*,00400,00701,SQUARE
573565,B10000*,00400,00702,SQUARE
573565,B10000*,00400,00703,SQUARE
573565,B10000*,00400,00704,SQUARE
573565,B10000*,00400,00800,POUNDS OF
573565,B10000*,00400,00900,SQUARE
573565,B10000*,00400,00901,SQUARE
573565,B10000*,00400,00902,SQUARE
573565,B10000*,00400,01000,MEALS
573565,B10000*,00400,01100,GROSS SALA
573565,B10000*,00400,01300,NURSING SA
573565,B10000*,00400,01400,GEN LEDGER
573565,B10000*,00400,01500,100% DCP
573565,B10000*,00400,01600,ACCUM.
573565,B10000*,00400,01700,TIME
573565,B10000*,00500,00100,FEET
573565,B10000*,00500,00101,FEET
573565,B10000*,00500,00102,FEET
573565,B10000*,00500,00103,FEET
573565,B10000*,00500,00200,FEET
573565,B10000*,00500,00400,SALARIES
573565,B10000*,00500,00401,RIES - SI
573565,B10000*,00500,00501,COST
573565,B10000*,00500,00502,EVENUE
573565,B10000*,00500,00503,COST
573565,B10000*,00500,00504,COST
573565,B10000*,00500,00505,COST
573565,B10000*,00500,00700,FEET
573565,B10000*,00500,00701,FEET
573565,B10000*,00500,00702,FEET
573565,B10000*,00500,00703,FEET
573565,B10000*,00500,00704,FEET
573565,B10000*,00500,00800,LAUNDRY
573565,B10000*,00500,00900,FEET
573565,B10000*,00500,00901,FEET
573565,B10000*,00500,00902,FEET
573565,B10000*,00500,01000,SERVED
573565,B10000*,00500,01100,RIES - SI
573565,B10000*,00500,01300,LARIES
573565,B10000*,00500,01600,COST
573565,B10000*,00500,01700,SPENT
573565,B10000*,00600,00100,1
573565,B10000*,00600,00200,2
573565,B100000,00000,00501,X
573565,B100000,00000,00503,X
573565,B100000,00000,00504,X
573565,B100000,00000,00505,X
573565,B100000,00000,01600,X
573565,E00A18B,03900,00000,RECON
573565,E10A181,00800,00000,NOVITAS SOLUTIONS
573565,E10A181,00800,00100,04011
573565,S000001,00100,00100,X
573565,S000001,00400,00100,F
573565,S000001,00500,00100,1
573565,S000001,00600,00200,04/07/2016
573565,S000001,00700,00200,04011
573565,S000001,00800,00200,N
573565,S000001,00900,00200,N
573565,S000001,01100,00300,4
573565,S100000,00300,00100,N
573565,S100000,02400,00100,N
573565,S200001,00100,00100,222 TONGASS DRIVE
573565,S200001,00200,00100,SITKA
573565,S200001,00200,00200,AK
573565,S200001,00200,00300,99835
573565,S200001,00200,00400,SITKA
573565,S200001,00300,00100,MT EDGECUMBE HOSPITAL
573565,S200001,00300,00200,020027
573565,S200001,00300,00300,99902
573565,S200001,00300,00500,03/31/1997
573565,S200001,00300,00600,N
573565,S200001,00300,00700,P
573565,S200001,00300,00800,O
573565,S200001,02000,00100,10/01/2015
573565,S200001,02000,00200,11/04/2015
573565,S200001,02200,00100,Y
573565,S200001,02200,00200,N
573565,S200001,02201,00100,N
573565,S200001,02201,00200,Y
573565,S200001,02202,00100,N
573565,S200001,02202,00200,N
573565,S200001,02203,00100,N
573565,S200001,02203,00200,N
573565,S200001,02203,00300,N
573565,S200001,02300,00200,N
573565,S200001,03900,00100,Y
573565,S200001,03900,00200,Y
573565,S200001,04000,00100,N
573565,S200001,04000,00200,Y
573565,S200001,04500,00100,N
573565,S200001,04500,00200,N
573565,S200001,04500,00300,N
573565,S200001,04600,00100,N
573565,S200001,04600,00200,N
573565,S200001,04600,00300,N
573565,S200001,04700,00100,N
573565,S200001,04700,00200,N
573565,S200001,04700,00300,N
573565,S200001,04800,00100,N
573565,S200001,04800,00200,N
573565,S200001,04800,00300,N
573565,S200001,05600,00100,N
573565,S200001,05900,00100,N
573565,S200001,06000,00100,N
573565,S200001,06100,00100,N
573565,S200001,06300,00100,N
573565,S200001,07000,00100,N
573565,S200001,07500,00100,N
573565,S200001,08000,00100,N
